seq	start	end	strand	locus_tag	com_id	type	description
FQ312003.1	1698977	1702502	1	SL1344_1581	nifJ	CDS	pyruvate-flavodoxin oxidoreductase
FQ312003.1	1702983	1703418	1	SL1344_1582	ynaF	CDS	conserved hypothetical protein
FQ312003.1	1703467	1703806	-1	SL1344_1583	SL1344_1583	CDS	hypothetical multidrug transporter
FQ312003.1	1703906	1704110	1	SL1344_1584	SL1344_1584	pseudo	hypothetical integrase/transposase (remnant)
FQ312003.1	1704161	1705097	1	SL1344_1585	ydaO	CDS	conserved hypothetical protein
FQ312003.1	1705140	1706514	-1	SL1344_1586	dbpA	CDS	ATP-independent RNA helicase (DbpA)
FQ312003.1	1707000	1707984	-1	SL1344_1587	zntB	CDS	hypothetical membrane transport protein
FQ312003.1	1708129	1709284	-1	SL1344_1588	SL1344_1588	CDS	hypothetical chemo-receptor protein
FQ312003.1	1709694	1710258	-1	SL1344_1589	ydaL	CDS	conserved hypothetical protein
FQ312003.1	1710515	1711031	1	SL1344_1590	ogt	CDS	O6-methylguanine-DNA-alkyltransferase
FQ312003.1	1711226	1711979	1	SL1344_1591	fnr	CDS	fumarate and nitrate reduction regulatory protein
FQ312003.1	1712129	1713077	1	SL1344_1592	ydaA	CDS	conserved hypothetical protein
FQ312003.1	1713131	1713386	-1	SL1344_1593	ynaJ	CDS	hypothetical membrane protein
FQ312003.1	1713624	1714656	1	SL1344_1594	ynaI	CDS	hypothetical membrane protein
FQ312003.1	1714741	1715344	-1	SL1344_1595	SL1344_1595	CDS	conserved hypothetical DNA-binding protein
FQ312003.1	1715387	1716074	1	SL1344_1596	SL1344_1596	CDS	conserved hypothetical protein
FQ312003.1	1716545	1717103	-1	SL1344_1597	SL1344_1597	CDS	hypothetical thiol peroxidase
FQ312003.1	1717201	1718032	-1	SL1344_1598	SL1344_1598	CDS	hypothetical exported protein
FQ312003.1	1718052	1720035	-1	SL1344_1599	SL1344_1599	CDS	invasin-like protein
FQ312003.1	1720109	1720955	-1	SL1344_1600	SL1344_1600	CDS	hypothetical lipoprotein
FQ312003.1	1721248	1722107	1	SL1344_1601	SL1344_1601	pseudo	hypothetical transcriptional regulator (pseudogene)
FQ312003.1	1722494	1723607	1	SL1344_1602	SL1344_1602	CDS	hypothetical protein
FQ312003.1	1723820	1724075	-1	SL1344_1603	SL1344_1603	CDS	hypothetical lipoprotein
FQ312003.1	1724185	1724776	-1	SL1344_1604	SL1344_1604	CDS	hypothetical transcriptional regulator
FQ312003.1	1724853	1725567	1	SL1344_1605	SL1344_1605	CDS	hypothetical oxidoreductase
FQ312003.1	1725657	1726527	-1	SL1344_1606	SL1344_1606	CDS	hypothetical oxidoreductase
FQ312003.1	1726800	1727706	-1	SL1344_1607	SL1344_1607	CDS	hypothetical transcriptional regulator
FQ312003.1	1727824	1728754	1	SL1344_1608	SL1344_1608	CDS	hypothetical oxidoreductase
FQ312003.1	1728850	1730464	-1	SL1344_1609	mppA	CDS	periplasmic murein peptide-binding protein MppA
FQ312003.1	1730653	1731382	1	SL1344_1610	ycjI	CDS	conserved hypothetical protein
FQ312003.1	1731356	1732322	-1	SL1344_1611	ycjG	CDS	hypothetical mandelate racemase / muconate lactonizing enzyme family protein
FQ312003.1	1732437	1732944	1	SL1344_1612	tpx	CDS	Probable thiol peroxidase
FQ312003.1	1733033	1734575	-1	SL1344_1613	tyrR	CDS	transcriptional regulatory protein TyrR
FQ312003.1	1734722	1735784	-1	SL1344_1614	ycjF	CDS	hypothetical membrane protein
FQ312003.1	1735780	1737184	-1	SL1344_1615	ycjX	CDS	hypothetical ATP-binding protein
FQ312003.1	1737326	1737641	-1	SL1344_1616	pspE	CDS	bacteriophage shock protein E precursor
FQ312003.1	1737716	1737935	-1	SL1344_1617	pspD	CDS	bacteriophage shock protein D
FQ312003.1	1737957	1738317	-1	SL1344_1618	pspC	CDS	bacteriophage shock protein C
FQ312003.1	1738316	1738541	-1	SL1344_1619	pspB	CDS	bacteriophage shock protein B
FQ312003.1	1738600	1739269	-1	SL1344_1620	pspA	CDS	bacteriophage shock protein A
FQ312003.1	1739439	1740420	1	SL1344_1621	pspF	CDS	psp operon transcriptional activator PspF
FQ312003.1	1740531	1742181	1	SL1344_1622	sapA	CDS	peptide transport periplasmic protein SapA precursor
FQ312003.1	1742348	1743143	1	SL1344_1623	sapB	CDS	peptide transport system permease protein SapB
FQ312003.1	1743129	1744020	1	SL1344_1624	sapC	CDS	peptide transport system permease protein SapC
FQ312003.1	1744019	1745012	1	SL1344_1625	sapD	CDS	peptide transport system ATP-binding protein SapD
FQ312003.1	1745013	1745820	1	SL1344_1626	sapF	CDS	peptide transport system ATP-binding protein SapF
FQ312003.1	1745835	1746543	-1	SL1344_1627	SL1344_1627	CDS	conserved hypothetical protein
FQ312003.1	1747009	1748383	-1	SL1344_1628	steC	CDS	Type III secretion system effector protein, has Kinase activity and aids formation of F-actin meshwork
FQ312003.1	1748417	1748597	1	SL1344_1629	SL1344_1629	CDS	conserved hypothetical protein
FQ312003.1	1748571	1748871	1	SL1344_1630	ycjE	CDS	conserved hypothetical protein
FQ312003.1	1748988	1749777	1	SL1344_1631	fabI	CDS	enoyl-[acyl-carrier-protein] reductase (NADH)
FQ312003.1	1749976	1751110	1	SL1344_1632	yciW	CDS	conserved hypothetical protein
FQ312003.1	1751198	1753133	1	SL1344_1633	rnb	CDS	Exoribonuclease II
FQ312003.1	1753394	1755377	1	SL1344_1634	yciR	CDS	conserved hypothetical protein
FQ312003.1	1755465	1755678	1	SL1344_1635	SL1344_1635	CDS	conserved hypothetical protein
FQ312003.1	1755764	1756517	1	SL1344_1636	yciT	CDS	hypothetical regulatory protein
FQ312003.1	1756775	1756994	1	SL1344_1637	osmB	CDS	osmotically inducible lipoprotein B precursor
FQ312003.1	1757113	1757440	-1	SL1344_1638	yciH	CDS	hypothetical translation initiaiton factor
FQ312003.1	1757439	1758177	-1	SL1344_1639	pyrF	CDS	Orotidine 5'-phosphate decarboxylase
FQ312003.1	1758367	1759483	-1	SL1344_1640	yciM	CDS	conserved hypothetical protein
FQ312003.1	1759543	1759852	-1	SL1344_1641	yciS	CDS	conserved hypothetical protein
FQ312003.1	1760001	1760766	-1	SL1344_1642	pgpB	CDS	phosphatidylglycerophosphatase B
FQ312003.1	1760961	1761552	1	SL1344_1643	ribA	CDS	GTP cyclohydrolase II
FQ312003.1	1761607	1764283	-1	SL1344_1644	acnA	CDS	aconitate hydratase 1 (citrate hydro-lyase 1)
FQ312003.1	1764838	1764967	-1	SL1344_1644A	ymiA	CDS	conserved sORF
FQ312003.1	1765259	1766234	-1	SL1344_1645	cysB	CDS	cys regulon transcriptional activator
FQ312003.1	1766644	1769242	-1	SL1344_1646	topA	CDS	DNA topoisomerase I, omega protein I
FQ312003.1	1769644	1769896	1	SL1344_1647	yciN	CDS	conserved hypothetical protein
FQ312003.1	1769937	1770984	-1	SL1344_1648	sohB	CDS	hypothetical protease
FQ312003.1	1771221	1771983	1	SL1344_1649	yciK	CDS	hypothetical oxidoreductase
FQ312003.1	1771979	1772570	1	SL1344_1650	btuR	CDS	COB(I) alamin adenosyltransferase
FQ312003.1	1772656	1773532	-1	SL1344_1651	yciL	CDS	hypothetical pseudouridine synthase
FQ312003.1	1773632	1774253	-1	SL1344_1652	yciO	CDS	conserved hypothetical protein
FQ312003.1	1774260	1775142	-1	SL1344_1653	trpH	CDS	conserved hypothetical protein
FQ312003.1	1775402	1776965	1	SL1344_1654	trpE	CDS	anthranilate synthase component I
FQ312003.1	1776964	1778560	1	SL1344_1655	trpD	CDS	Anthranilate phosphoribosyltransferase
FQ312003.1	1778563	1779922	1	SL1344_1656	trpC	CDS	Indole-3-glycerol phosphate synthase
FQ312003.1	1779931	1781125	1	SL1344_1657	trpB	CDS	tryptophan synthase beta chain
FQ312003.1	1781124	1781931	1	SL1344_1658	trpA	CDS	Tryptophan synthase alpha chain
FQ312003.1	1782410	1782593	1	SL1344_1659	yciG	CDS	conserved hypothetical protein
FQ312003.1	1782682	1783186	1	SL1344_1660	yciF	CDS	conserved hypothetical protein
FQ312003.1	1783259	1783766	1	SL1344_1661	yciE	CDS	conserved hypothetical protein
FQ312003.1	1783785	1784664	1	SL1344_1662	katN	CDS	catalase
FQ312003.1	1784745	1785384	-1	SL1344_1663	ompW	CDS	hypothetical outer membrane protein
FQ312003.1	1785721	1786126	1	SL1344_1664	SL1344_1664	CDS	conserved hypothetical protein
FQ312003.1	1786151	1786895	1	SL1344_1665	yciC	CDS	hypothetical membrane protein
FQ312003.1	1786951	1787491	1	SL1344_1666	ispZ	CDS	Probable intracellular septation protein.
FQ312003.1	1787651	1788053	1	SL1344_1667	yciA	CDS	hypothetical acyl-coA hydrolase
FQ312003.1	1788112	1788841	-1	SL1344_1668	tonB	CDS	TonB protein
FQ312003.1	1789064	1789361	1	SL1344_1669	yciI	CDS	conserved hypothetical protein
FQ312003.1	1789720	1791181	1	SL1344_1670	cls	CDS	Cardiolipin synthetase
FQ312003.1	1791214	1791544	1	SL1344_1671	yciU	CDS	conserved hypothetical protein
FQ312003.1	1791591	1792374	-1	SL1344_1672	SL1344_1672	CDS	possible ion transport protein
FQ312003.1	1792475	1793480	-1	SL1344_1673	oppF	CDS	oligopeptide transport ATP-binding protein (OppF)
FQ312003.1	1793476	1794484	-1	SL1344_1674	oppD	CDS	oligopeptide transport ATP-binding protein (OppD)
FQ312003.1	1794495	1795404	-1	SL1344_1675	oppC	CDS	oligopeptide transport system permease protein (OppC)
FQ312003.1	1795418	1796339	-1	SL1344_1676	oppB	CDS	oligopeptide transport system permease protein (OppB)
FQ312003.1	1796460	1798092	-1	SL1344_1677	oppA	CDS	periplasmic oligopeptide-binding protein precursor (OppA)
FQ312003.1	1798159	1798474	1	SL1344_1678	SL1344_1678	CDS	conserved hypothetical protein
FQ312003.1	1798856	1799504	-1	SL1344_1679	ychE	CDS	hypothetical membrane protein
FQ312003.1	1799980	1802659	1	SL1344_1680	adh	CDS	alcohol dehydrogenase
FQ312003.1	1802855	1803473	-1	SL1344_1681	tdk	CDS	Thymidine kinase
FQ312003.1	1804135	1804549	1	SL1344_1682	hns	CDS	H-NS DNA-binding protein (histone-like protein Hlp-II)
FQ312003.1	1804680	1805589	-1	SL1344_1683	galU	CDS	glucose-1-phosphate uridylyltransferase
FQ312003.1	1805791	1806805	-1	SL1344_1684	hnr	CDS	hypothetical regulatory protein
FQ312003.1	1806895	1807801	-1	SL1344_1685	ychK	CDS	conserved hypothetical protein
FQ312003.1	1807911	1808370	1	SL1344_1686	ychJ	CDS	Hypothetical UPF0225 protein.
FQ312003.1	1808420	1809263	1	SL1344_1687	purU	CDS	formyltetrahydrofolate deformylase
FQ312003.1	1810578	1812054	-1	SL1344_1688	SL1344_1688	CDS	hypothetical secreted protein
FQ312003.1	1812349	1813027	-1	SL1344_1689	narI	CDS	respiratory nitrate reductase 1 gamma chain
FQ312003.1	1813026	1813737	-1	SL1344_1690	narJ	CDS	respiratory nitrate reductase 1 delta chain
FQ312003.1	1813733	1815269	-1	SL1344_1691	narH	CDS	respiratory nitrate reductase 1 beta chain
FQ312003.1	1815265	1819009	-1	SL1344_1692	narG	CDS	respiratory nitrate reductase 1 alpha chain
FQ312003.1	1819396	1820794	-1	SL1344_1693	narK	CDS	nitrite extrusion protein (nitrite facilitator)
FQ312003.1	1821134	1822931	1	SL1344_1694	narX	CDS	nitrate/nitrite sensor protein NarX
FQ312003.1	1822923	1823574	1	SL1344_1695	narL	CDS	nitrate/nitrite response regulator protein NarL
FQ312003.1	1823574	1824999	-1	SL1344_1696	ychP	CDS	hypothetical invasin
FQ312003.1	1825175	1825529	1	SL1344_1697	ychN	CDS	conserved hypothetical protein
FQ312003.1	1825608	1825839	-1	SL1344_1698	chaB	CDS	cation transport regulator ChaB
FQ312003.1	1826105	1827206	1	SL1344_1699	chaA	CDS	hypothetical calcium/proton antiporter
FQ312003.1	1827259	1828114	-1	SL1344_1700	kdsA	CDS	2-dehydro-3-deoxyphosphooctonate aldolase
FQ312003.1	1828151	1828961	-1	SL1344_1701	ychA	CDS	hypothetical regulator
FQ312003.1	1828964	1829354	-1	SL1344_1702	sirC	CDS	hypothetical regulator
FQ312003.1	1829350	1830184	-1	SL1344_1703	hemK	CDS	HemK protein, hypothetical protoporphyrinogen oxidase
FQ312003.1	1830183	1831266	-1	SL1344_1704	prfA	CDS	peptide chain release factor 1 (RF-1)
FQ312003.1	1831306	1832563	-1	SL1344_1705	hemA	CDS	Glutamyl-tRNA reductase
FQ312003.1	1832876	1833500	1	SL1344_1706	hemM	CDS	Outer-membrane lipoprotein lolB precursor.
FQ312003.1	1833496	1834348	1	SL1344_1707	ipk	CDS	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FQ312003.1	1834613	1835561	1	SL1344_1708	prs	CDS	Ribose-phosphate pyrophosphokinase
FQ312003.1	1835709	1837371	1	SL1344_1709	ychM	CDS	hypothetical sulphate transporter
FQ312003.1	1837415	1837694	-1	SL1344_1710	ychH	CDS	hypothetical exported protein
FQ312003.1	1837969	1838554	1	SL1344_1711	pth	CDS	Peptidyl-tRNA hydrolase
FQ312003.1	1838670	1839762	1	SL1344_1712	ychF	CDS	hypothetical ATP/GTP-binding protein
FQ312003.1	1839920	1841186	-1	SL1344_1713	SL1344_1713	CDS	conserved hypothetical protein
FQ312003.1	1841680	1842799	1	SL1344_1714	hyaA	CDS	hydrogenase-1 small subunit
FQ312003.1	1842795	1844589	1	SL1344_1715	SL1344_1715	CDS	hydrogenase-1 large chain (nifE hydrogenase)
FQ312003.1	1844607	1845339	1	SL1344_1716	hyaC	CDS	probable Ni/Fe-hydrogenase 1 b-type cytochrome subunit
FQ312003.1	1845335	1845932	1	SL1344_1717	hyaD	CDS	hydrogenase-1 operon protein HyaD
FQ312003.1	1845921	1846326	1	SL1344_1718	hyaE	CDS	hydrogenase-1 operon protein HyaE
FQ312003.1	1846322	1847171	1	SL1344_1719	hyaF	CDS	hydrogenase-1 operon protein HyaF
FQ312003.1	1847245	1848790	1	SL1344_1720	appC	CDS	cytochrome bd-II oxidase subunit I (pseudogene)
FQ312003.1	1848801	1849938	1	SL1344_1721	appB	CDS	probable cytochrome oxidase subunit II
FQ312003.1	1849950	1850040	1	SL1344_1722	SL1344_1722	CDS	conserved hypothetical protein
FQ312003.1	1850383	1851709	1	SL1344_1723	SL1344_1723	CDS	hypothetical glutamate dehydrogenase
FQ312003.1	1851922	1853635	1	SL1344_1724	treA	CDS	Periplasmic trehalase precursor
FQ312003.1	1853697	1853952	-1	SL1344_1725	ymgE	CDS	hypothetical membrane protein
FQ312003.1	1854120	1854855	1	SL1344_1726	ycgR	CDS	conserved hypothetical protein
FQ312003.1	1854868	1855480	-1	SL1344_1727	emtA	CDS	membrane-bound lytic murein transglycosylase E
FQ312003.1	1855650	1856565	1	SL1344_1728	ldcA	CDS	conserved hypothetical protein
FQ312003.1	1856661	1858395	1	SL1344_1729	cvrA	CDS	Cell volume regulation protein A. Cell volume regulation protein A homolog.
FQ312003.1	1858457	1859528	-1	SL1344_1730	alr-a	CDS	Alanine racemase
FQ312003.1	1859541	1860840	-1	SL1344_1731	dadA	CDS	D-amino acid dehydrogenase small subunit
FQ312003.1	1861168	1862695	1	SL1344_1732	ycgB	CDS	conserved hypothetical protein
FQ312003.1	1862741	1863461	-1	SL1344_1733	fadR	CDS	Fatty acid metabolism regulator protein.
FQ312003.1	1863680	1865225	1	SL1344_1734	nhaB	CDS	regulator of intracellular pH; Na+/H+ antiporter
FQ312003.1	1865366	1865897	1	SL1344_1735	dsbB	CDS	Disulfide bond formation protein B
FQ312003.1	1866005	1866347	1	SL1344_1736	SL1344_1736	CDS	conserved hypothetical protein
FQ312003.1	1866418	1866592	-1	SL1344_1737	SL1344_1737	CDS	conserved hypothetical protein
FQ312003.1	1866783	1866921	-1	SL1344_1738	SL1344_1738	CDS	hypothetical protein
FQ312003.1	1867272	1867734	-1	SL1344_1739	ycgN	CDS	hypothetical protein
FQ312003.1	1867811	1868471	-1	SL1344_1740	ycgM	CDS	hypothetical hydrolase
FQ312003.1	1868520	1868853	-1	SL1344_1741	ycgL	CDS	conserved hypothetical protein
FQ312003.1	1868939	1869647	1	SL1344_1742	minC	CDS	Probable septum site-determining protein minC.
FQ312003.1	1869670	1870483	1	SL1344_1743	minD	CDS	septum site determining protein
FQ312003.1	1870486	1870753	1	SL1344_1744	minE	CDS	Cell division topological specificity factor.
FQ312003.1	1870874	1872002	-1	SL1344_1745	rnd	CDS	ribonuclease D
FQ312003.1	1872137	1872596	-1	SL1344_1746	tnpA_1a	CDS	transposase
FQ312003.1	1872786	1874472	-1	SL1344_1747	fadD	CDS	long-chain-fatty-acid--CoA ligase
FQ312003.1	1874676	1875258	-1	SL1344_1748	yeaY	CDS	inner or outer membrane protein
FQ312003.1	1875329	1876025	-1	SL1344_1749	yeaZ	CDS	conserved hypothetical protein
FQ312003.1	1876082	1877993	-1	SL1344_1750	yoaA	CDS	hypothetical ATP-dependent helicase
FQ312003.1	1878123	1878468	1	SL1344_1751	yoaB	CDS	conserved hypothetical protein
FQ312003.1	1878473	1878653	-1	SL1344_1752	yoaH	CDS	hypothetical protein
FQ312003.1	1878733	1880098	1	SL1344_1753	pabB	CDS	para-aminobenzoate synthase component I
FQ312003.1	1880101	1880680	1	SL1344_1754	yeaB	CDS	conserved hypothetical protein
FQ312003.1	1880943	1882308	1	SL1344_1755	sdaA	CDS	L-serine deaminase 1
FQ312003.1	1882445	1884047	1	SL1344_1756	SL1344_1756	CDS	conserved hypothetical protein
FQ312003.1	1884068	1885628	-1	SL1344_1757	yoaE	CDS	hypothetical membrane protein
FQ312003.1	1886100	1887069	1	SL1344_1759	SL1344_1759	CDS	PTS system, mannose-specific IIAB component
FQ312003.1	1887121	1887922	1	SL1344_1760	SL1344_1760	CDS	phosphotransferase enzyme II, C component
FQ312003.1	1887925	1888786	1	SL1344_1761	SL1344_1761	CDS	phosphotransferase enzyme II, D component
FQ312003.1	1888843	1889302	1	SL1344_1762	SL1344_1762	CDS	hypothetical membrane protein
FQ312003.1	1889711	1890278	1	SL1344_1763	yebN	CDS	hypothetical membrane protein
FQ312003.1	1890274	1891084	-1	SL1344_1764	rrmA	CDS	rRNA guanine-N1-methyltransferase
FQ312003.1	1891149	1892895	-1	SL1344_1765	ftsI2	CDS	penicillin-binding protein
FQ312003.1	1893114	1893324	-1	SL1344_1766	cspC	CDS	cold shock-like protein CspC
FQ312003.1	1893336	1893480	-1	SL1344_1767	yobF	CDS	conserved hypothetical protein
FQ312003.1	1894128	1894416	-1	SL1344_1768	SL1344_1768	CDS	hypothetical exported protein
FQ312003.1	1894486	1894630	-1	SL1344_1769	yobG	CDS	hypothetical membrane protein
FQ312003.1	1894787	1895027	1	SL1344_1770	SL1344_1770	CDS	hypothetical exported protein
FQ312003.1	1895238	1896030	-1	SL1344_1771	kdgR	CDS	transcriptional regulator KdgR
FQ312003.1	1896205	1897579	1	SL1344_1772	SL1344_1772	CDS	hypothetical membrane transport protein
FQ312003.1	1897626	1898508	-1	SL1344_1773	htpX	CDS	heat shock protein
FQ312003.1	1898701	1900750	-1	SL1344_1774	prc	CDS	tail-specific protease precursor
FQ312003.1	1900769	1901456	-1	SL1344_1775	proQ	CDS	ProP effector
FQ312003.1	1901553	1902138	-1	SL1344_1776	yebR	CDS	conserved hypothetical protein
FQ312003.1	1902179	1903463	1	SL1344_1777	yebS	CDS	hypothetical membrane protein
FQ312003.1	1903425	1906065	1	SL1344_1778	SL1344_1778	CDS	conserved hypothetical protein
FQ312003.1	1906142	1907582	1	SL1344_1779	yebU	CDS	conserved hypothetical protein
FQ312003.1	1907696	1907936	1	SL1344_1780	SL1344_1780	CDS	conserved hypothetical protein
FQ312003.1	1908046	1908238	1	SL1344_1781	yebW	CDS	hypothetical secreted protein
FQ312003.1	1908256	1908907	-1	SL1344_1782	pphA	CDS	serine/threonine protein phosphatase 1
FQ312003.1	1909130	1909295	-1	SL1344_1783	SL1344_1783	CDS	hypothetical protein
FQ312003.1	1909579	1910302	-1	SL1344_1784	sopE2	CDS	Type III secretion system effector protein-causes membrane ruffling and disrupts tight junctions
FQ312003.1	1910985	1911381	1	SL1344_1785	SL1344_1785	CDS	conserved hypothetical protein
FQ312003.1	1911710	1912187	1	SL1344_1786	SL1344_1786	CDS	hypothetical protein
FQ312003.1	1912574	1912994	-1	SL1344_1787	SL1344_1787	CDS	hypothetical acetyltransferase
FQ312003.1	1913363	1913633	1	SL1344_1788	SL1344_1788	pseudo	hypothetical protein
FQ312003.1	1913798	1914048	1	SL1344_1789	SL1344_1789	pseudo	conserved hypothetical protein (pseudogene)
FQ312003.1	1914084	1915279	-1	SL1344_1790	SL1344_1790	pseudo	hypothetical transposase(pseudogene)
FQ312003.1	1915402	1915771	1	SL1344_1791	SL1344_1791	pseudo	bacteriophage integrase (pseudogene)
FQ312003.1	1916256	1916457	-1	SL1344_1792	SL1344_1792	CDS	conserved hypothetical protein
FQ312003.1	1917074	1917989	1	SL1344_1793	pagO	CDS	inner membrane protein (PagO)
FQ312003.1	1918121	1918280	1	SL1344_1794	SL1344_1794	CDS	hypothetical inner membrane protein
FQ312003.1	1918289	1918904	1	SL1344_1795	SL1344_1795	CDS	hypothetical membrane protein
FQ312003.1	1919230	1919377	-1	SL1344_1796	SL1344_1796	pseudo	DNA Invertase
FQ312003.1	1919656	1919839	-1	SL1344_1797	pagM	CDS	virulence factor
FQ312003.1	1920176	1920299	1	SL1344_1798	SL1344_1798	pseudo	transposase (pseudogene)
FQ312003.1	1920746	1920947	1	SL1344_1799	pagK	CDS	bacteriophage encoded pagK (phoPQ-activated protein)
FQ312003.1	1921043	1921925	-1	SL1344_1800	mig-3	CDS	Phage Tail Assembly Protein
FQ312003.1	1922079	1922343	-1	SL1344_1801	SL1344_1801	CDS	predicted bacteriophage protein
FQ312003.1	1922650	1922818	1	SL1344_1802	SL1344_1802	CDS	hypothetical bacteriophage membrane protein
FQ312003.1	1923074	1923608	-1	SL1344_1803	SL1344_1803	CDS	exported bacteriophage protein
FQ312003.1	1923661	1923892	-1	SL1344_1804	SL1344_1804	pseudo	hypothetical bacteriophage lysozyme (pseudogene)
FQ312003.1	1923922	1924576	1	SL1344_1805	SL1344_1805	pseudo	bacteriophage encoded Exodeoxyribonuclease VIII (fragment)
FQ312003.1	1924593	1925490	1	SL1344_1806	SL1344_1806	CDS	Integrase
FQ312003.1	1925863	1926217	-1	SL1344_1807	SL1344_1807	CDS	hypothetical exported protein
FQ312003.1	1926233	1927109	-1	SL1344_1808	SL1344_1808	CDS	hypothetical cation transporter
FQ312003.1	1927109	1927490	-1	SL1344_1809	yobA	CDS	hypothetical cation resistance protein
FQ312003.1	1927621	1927852	1	SL1344_1810	holE	CDS	DNA polymerase III, theta subunit
FQ312003.1	1927959	1928616	1	SL1344_1811	SL1344_1811	CDS	conserved hypothetical protein
FQ312003.1	1928639	1929338	1	SL1344_1812	exoX	CDS	exodeoxyribonuclease X
FQ312003.1	1929372	1931424	-1	SL1344_1813	opdB	CDS	oligopeptidase
FQ312003.1	1931636	1932296	-1	SL1344_1814	yebE	CDS	conserved hypothetical protein
FQ312003.1	1932389	1932743	-1	SL1344_1815	yebF	CDS	hypothetical exported protein
